codigo_producto,nombre_producto,peso_manual,peso_calculado,no_recomendar
MCPPTL052,MICROPUNTA PENTEL BL417 PX ROS 0.7MM ENERGEL,1.5,1.0,True
PESXXX003,PAP ESTAÑADO VER,0.5,1.0,False
HTPABC019,HJA TRAPPER ABC NEGRO 5 PERF PUNTEADA PQ200HJS,0.7,1.0,True
MRDFBC001,MARCADOR FABER CASTELL 54 NEG MULTIMARK,1.2,1.0,False
PDODEL002,PORTADOCUM DELLO 6093.P.0006 TOP LINE NEG. 12 DIV,1.2,1.0,False
LAPLYR017,LAPIZ LYRA 1210100 2510 NEG HB=2 ROBINSON,0.5,1.0,False
PSESWA005,PAP SEDA 4301 VER OSC DARK MID GREEN NO4 50X75CM,0.7,1.0,True
HTPABC017,HJA TRAPPER ABC 5COLORES 5PERF CUAD 5MM PQ200HJS,1.5,1.2,False
AGEXXX027,AGENDA FRIENDS 2024,0.5,1.0,False
BOLPTL065,BOLIGRAFO PENTEL BX427 P ROS 0.7MM FEEL IT,0.7,1.0,True
BOLPTL062,BOLIGRAFO PENTEL BX427 C AZUL 0.7MM FEEL IT,0.7,1.0,True
BOLPTL075,BOLIGRAFO PENTEL BX417 D VER 0.7MM FEEL IT RETRAC,1.2,1.0,True
PNAACR008,PINTUR  ACRILEX 03240/513 PVA VER MUSGO 37ML T/ROSADO,1.0,0.7,False
PBOXXX044,PAP BOND 77X110CM 75GR BLAN,1.2,1.0,False
GOEXXX067,GOMA EVA LISA OFICIO BLA,0.5,1.0,True
CLBLEY108,CLIP BIN LEYDEZ 25MM O 1PULG CJ12PZ,0.7,1.0,False
LCLPEL028,LAPIC COLOR PELIKAN AL JGO12U SILVERINO TRIANGULAR LARGO 700634,0.7,1.5,False
PAAXXX001,PAP ARAÑA AZU 50X80CM,0.7,1.0,True
PAAXXX003,PAP ARAÑA ROJ 50X80CM,0.5,1.0,True
PAAXXX018, PAP ARAÑA CAF 50X80CM,1.5,1.0,False
CNRDYM033,CINTA ROTUL DYMO 16952 CLEAR LETRA TAG 12MM X 4M,1.5,1.0,False
LCLLYR065,LAPIC COLOR LYRA 2001120 REMBRANDT POLYCOLOR JGO12U EST MET,1.2,0.5,True
XLNGUM158,TRES GENERALES,1.2,1.0,False
GRARAP009,GRAPAS RAPID ZINC 24861300 300 26/6 CJ1000U,0.5,1.0,False
MINLYR021,MINA LYRA 5001100 NEG 0.5MM HB,0.7,1.0,True
PAPDEL009,BANDEJA DELLO DOBLE ARTIC. 3043.V.0006 VERDE CLARO,0.5,1.2,False
TAMATS006,TAMPO ARTESCO DACTILAR AZU,0.5,1.0,False
FOLDEL027,FOLDER DELLO 0233.I.0050 TOP LINE HUMO OFICIO,1.2,1.0,True
FOLVIN007,FOLDER VINIFAN DOBLE TAPA OFICIO VERDE CLARO,0.5,1.2,True
PAAXXX004,PAP ARAÑA NAR 50X80CM,1.5,1.0,True
CCHISO001,CUCHILLA ISOFIT DELGADO 13815-0,1.5,0.5,False
FOLDEL161,FOLDER DELLO 0266.H.0025 TOP LINE CRISTAL A3,1.5,1.0,False
LAPLYR099,LAPIZ LYRA 1873363 NEG B GROOVE JUMBO TRIANG METAL EXP. 36PCS,1.5,1.2,True
PEGUHU053,PEGAMENTO UHU 35695 CARPICOLA 125GR,0.7,1.0,True
CUAABC013,CUADERNO ABC EMPAST CARTA RAYD 100HJS,1.2,1.0,False
PCPHOB001,PAP CREPE HOBBY BLA 48X200CM,0.7,1.0,False
ARCLEY010,ARCHIVADOR LEYDEZ INICIAL VER 345X265X5CM,1.2,1.0,False
GOMPEL015,GOMA BORRAR PELIKAN MX MIGAJON M 20,0.5,1.0,False
PORPTL044,PORTAMINA PENTEL AX105 B 0.5MM FIESTA ROJ,0.5,1.0,False
CORMDN001,CORRECTOR MADISON SMART 8528 CINTA M70,1.2,1.0,True
CUAABC079,CUADERNO ABC OFICIO RAYD COL ALEMAN,0.5,1.0,True
ESDFBC011,ESCUADRA FABER CASTELL 993 N  GEODRIVE 4 FUNC,0.5,1.0,True
FOLVIN009,FOLDER VINIFAN DOBLE TAPA OFICIO NARANJA GUS,1.5,1.0,False
FORRIC012,FORRO RICOR OFICIO PLAST DIF COLOR,1.5,1.0,True
GOMPEL010,GOMA BORRAR PELIKAN MX ERGUS 20 MIGAJON,1.2,1.0,False
LAPATS001,LAPIZ ARTESCO NEG 2B C/GOMA (CJ/12U.),0.7,1.0,True
GRARAP001,GRAPAS RAPID ZINC 24855600 800 24/6 1000U,0.7,1.0,False
ARCLEY008,ARCHIVADOR LEYDEZ INICIAL AZU 345X265X5CM,1.5,1.0,False
BLBABC023,BLOCK BOND ABC 5 COLOR CUADR 105X80MM 250HJS 70GR.,1.2,1.0,False
CLPLEY002,CLIP METAL LEYDEZ NO4 33MM CJ100U,1.0,0.7,False
SOBXXX024,SOBRE MANILA OFICIO,0.7,1.0,True
LCLSTB077,LAPIC COLOR STABILO 1520/48 ARTY JGO48U CAJA CARTON,0.5,1.0,True
LCLSTB074,LAPIC COLOR STABILO 1520/12 ARTY JGO12U CAJA CARTON,1.2,1.0,True
NYLXXX013,NYLON TRANSP 50CM X 200MT 50MIC TIPO VINIFAN,1.0,1.5,True
SEPUSG005,SEPARADOR USIGN US 020A Z A4 JGO A A Z ALFAB,1.2,0.5,False
BLRXXX006,BLOCK RECIBO CON COPIA QUIMICA 50HJS,1.5,1.0,True
LAPPEL004,LAPIZ PELIKAN MX CHECADOR ROJO,1.2,1.0,False
CNDPGF003,CINTA DIUREX PEGAFAN CRIST 3/4PULG X 25YDS,0.5,1.0,True
RESPEL036,RESALTADOR PELIKAN MX 414 AMA BISELADA,1.5,1.0,True
BOLPEL002,BOLIGRAFO PELIKAN MX POINTEC AZUL 1.0MM,1.0,1.5,False
PBOXXX011,PAP BOND 60 63GR BLAN OFICIO PQ500HJS,1.0,0.7,False
PARXXX003,PAP REGALO FANTASIA 100X68CM RUST,1.5,1.0,True
PORPTL043,PORTAMINA PENTEL AX127 C 0.7MM FIESTA II AZU,1.2,1.0,True
MRDPTL025,MARCADOR PENTEL X100W M BLA PERM PTA MEDIA,0.5,1.0,True
CATOXF013,CARTAP OXFORD 88 7322 2PULG 3A CARTA PLAST ROJ,1.0,0.5,False
PAPDEL004,BANDEJA DELLO DOBLE ARTIC. 3043.B.0006 AZUL CLARO,0.7,1.0,True
PEGUHU009,PEGAMENTO UHU EN BARRA 40G,0.5,1.0,False
TAJPEL003,TAJADOR PELIKAN MX 1 ORIFICIO PLAST MOD 101,1.0,1.5,True
CUAABC019,CUADERNO ABC NO 2 COL ALEMAN,1.2,1.0,False
CUAABC024,CUADERNO ABC NO 3 COL ALEMAN,1.2,1.5,False
FUNUSG002,FUNDA PLAST USIGN US LW110 A4,0.5,1.0,True
PCBXXX006,PAP CEBOLLA OFICIO 95GR,0.5,0.7,False
MRDPEL011,MARCADOR PELIKAN MX MARKANA ROJ,1.0,0.7,True
FGAART005,FIGURAS ADH ARTI TACF00009 MARIPOSAS GLITTER X 30 PZS GOMA EVA,0.5,1.0,False
TPLPRK004,TINT PLUMAF PARKER 1952304 S0881570 S0116200 NEG CARTUCHO BL5U,0.5,1.5,False
CAUXXX043,CARTULINA HILADA CARTA BLA 180GR,1.2,1.0,True
GOEXXX082,GOMA EVA LISA OFICIO VER HOJA,1.0,1.2,False
CAUXXX033,CARTULINA ESCOLAR 170GR CEL 65X100CM,1.2,1.0,True
CRJPEL002,CRAYON JGO PELIKAN MX JUMBO TRIANG JGO12U PELICRAYONES,1.5,1.0,True
LAPLYR114,LAPIZ LYRA 2055905 REMBRANDT CARBON 2B,1.2,1.0,True
PMNSWA002,PAP MANTEQ SWALENDER OFICIO,1.2,1.0,False
ATMXXX082,ATM AGUJA PLASTICO PUNTA ROMA,1.5,1.0,False
PBOXXX021,PAP BOND 67X87CM 75GR BLAN,1.2,1.0,True
PINCOD003,PINCEL CONDOR 456 NO 8 PELO CERDA,1.5,1.0,True
TEMPEL003,TEMPERA PELIKAN CO ESCOLAR 25CC JGO6U,1.2,1.0,True
LONMAP009,LONCHERA MAPED BOLSO 872101,0.5,1.0,True
CUAABC117,CUADERNO ABC ESP CARTA  CUADERNO DE RECETAS,0.5,1.0,True
XLIALG010,JOVEN TEATRO DE PAPEL EL DIARIO DE ANA FRANK,0.5,1.0,True
AGEV&R099,AGENDA V&R 2024 COHELO ANILLADA ,0.5,1.0,True
BLPBRW024,BLOCK POST BRW BA0303,1.5,0.5,True
MRJPEL019,MARCADOR JGO PELIKAN MX MARKANA TWIST TRIANGULAR JGO12U,1.5,1.0,True
PEGPEL003,PEGAMENTO PELIKAN MX EN BARRA PELIFIX 20G,1.2,1.0,False
TAJMAP006,TAJADOR MAPED 507100 BULBO,1.2,1.0,True
BOLPTL059,BOLIGRAFO PENTEL BX440 S CEL 1.0MM FEEL IT TRIANG RETRAC,0.5,1.0,True
LAPXXX001,LAPIZ SUPER SERGI VERDE,1.2,1.0,False
CNAFST015,CINTA ADHES FIVE STICK DOBLE FAZ 2PULG X 20YDS,1.5,1.0,False
CNDPGF005,CINTA DIUREX PEGAFAN 705 CRIST 3/4PULG X 72 YDS,0.7,1.0,False
CORFCB003,CORRECTOR FABER CASTELL CINTA 4MMX10MTS,1.2,1.0,True
CUAABC041,CUADERNO ABC EMPAST OFICIO RAYADO 100HJS,1.2,1.0,True
TIJIDL001,TIJERA IDEAL 7 1/2PULG,0.5,1.0,False
FUNXXX003,FUNDA PLAST CON BROCHE TRANSP OFICIO,0.5,0.7,True
PSESWA012,PAP SEDA 2304 NAR ORANGE NO5 50X75CM,0.7,1.2,True
CCHPEL003,CUCHILLA PELIKAN AL ESTILETE 1062F,1.5,1.0,False
FUNMDN001,FUNDA PLAST MADISON OFICIO,0.7,1.0,False
ENGLEY005,ENGRAPADOR LEYDEZ 390 CAP 100HJS METAL,1.5,0.5,True
PILPWO011,PILAS ALKALINAS POWER ONE P-AA/2 BL2U,0.5,1.0,False
TCHPEL002,TINT CHINA PELIKAN CO BLA 12CC,0.7,0.5,False
TCHPEL004,TINT CHINA PELIKAN CO ROJ 15CC,0.7,1.2,False
HJCABC057,HJA CARPETA ABC 3 PERF CUAD 5MM PQ200HJS,0.5,1.0,False
BOLPTL052,BOLIGRAFO PENTEL BX440 C AZU 1.0MM FEEL IT TRIANG RETRAC,0.7,1.0,False
PNAACR003,PINTUR  ACRILEX 03240/520 PVA NEG 37ML T/ROSADO,0.5,0.7,True
CAVUSG004,CARTAP VISOR USIGN US 152PD 1.5PULG 2A TIPO D A4 PLAST BLA,0.5,1.0,True
PLFPEL035,PLUMAFUENTE PELIKAN AL 821858 JAZZ NOBLE ELEGANCE  P36  PLATEADO,1.2,1.0,False
ATMXXX006,ATM GLOBOS,1.5,1.0,False
LCLPTL003,LAPIC COLOR PENTEL CB9 12U JGO12U HEXAG LARGO ACUARELABLE,0.7,1.0,False
BOLPTL063,BOLIGRAFO PENTEL BX427 D VER 0.7MM FEEL IT,1.5,0.7,True
CAUXXX031,CARTULINA ESCOLAR 170GR AMA 65X100CM,1.0,0.7,True
PBOPRM002,PAP.BOND PRISME COLOR T/OFICIO 12 COL.80GR.PQ/500HJS,1.5,1.0,False
CUAABC123,CUADERNO ABC ESP CARTA PUNTEADA 100HJS TAPA DURA,0.7,1.0,True
PDUFST002,PORTADIUREX FIVE STICK EMBALAJE METALICO,1.0,0.7,False
CUAABC036,CUADERNO ABC ESP CARTA RAYADO 100HJS CON MARGEN,1.2,1.0,True
CUAABC114,CUADERNO ABC ENGRAP 50 HJS CUADRIC 5MM CARTA,1.5,1.0,True
LAPSTB016,LAPIZ STABILO 398 HB TRIO NEG LARGO GRUESO,1.2,1.0,True
PLAPEL028,PLASTILINA PELIKAN MX JGO10U PASTEL 180G 06700004,0.5,1.0,False
FOLMDN001,FOLDER MADISON T 5 OFICIO PLAST,1.0,1.2,False
BOLLEY002,BOLIGRAFO LEYDEZ 07MM NEGRO PUNTA METAL,1.2,0.5,False
TAJGNR001,TAJADOR GEN METAL ESCOLAR (CJ24U),1.2,1.0,False
TTMATS002,TINT TAMPO ARTESCO AZU 30ML,0.5,1.5,True
BOLPEL095,BOLIGRAFO PELIKAN AL 821773 JAZZ ELEGANCE NOBLE K36 CARBON,1.5,1.0,False
PILPWO012,PILAS ALKALINAS POWER ONE P-AA/4 BL4U,1.2,1.0,False
CUAABC106,CUADERNO ABC ESP CARTA 100HJS BLA,0.5,1.0,False
FOLIDL001,FOLDER IDEAL OFICIO PLAST,1.2,1.0,False
BLDPEL010,BLOCK DIBUJ PELIKAN AL A4 25HJ 170GSM 21X29.7CM 236805,0.5,1.0,True
ETLXXX018,ESTUCHE DE LAPICES DOBLE MONTESSORI,0.7,1.0,False
ORGMDN001,ORGANIZ ESC MADISON METALICO 8645 3 DIV,0.5,1.0,True
LCLPEL033,LAPIC COLOR PELIKAN MX 30330324 PINTALOCO TRIANG 29MM LARGO JGO12U,0.5,1.0,True
BLPXXX009,BLOCK POST NEON 5 COLOR 2X3PULG 51X76MM,0.7,1.0,False
FORRIC027,FORRO RICOR OFICIO PLAST ROJO,1.0,0.5,False
CNEPGF004,CINTA EMBAL PEGAFAN 740 TRANSP 48MM X 110YDS,0.7,1.0,False
ARCXXX002,ARCHIVADOR RAPIDO CARTA MEC PLAST,1.2,1.0,True
SEPUSG001,SEPARADOR USIGN US 005 A4 JGO 1 A 5 NUM,1.5,1.0,False
MCPSTB120,MICROPUNTA STABILO 88 98 GRIS PAYNES POINT 88,1.2,1.0,True
TTMLEY003,TINT TAMPO LEYDEZ ROJO 30ML,1.5,1.0,False
PDOUSG006,PORTADOCUM USIGN US 4305G PLAST LIGA OFICIO,0.7,1.0,True
LAPLYR083,LAPIZ LYRA 1730101 NEG B EASY LEARNER MINA 37MM ,1.5,1.0,True
BOLUNI010,BOLIGRAFO SIGNO SPARKLING ROJ BRILLANTINA 120SP 40,1.2,1.0,False
LAPLYR040,LAPIZ LYRA 1210101 2510 NEG B=1 ROBINSON,0.7,1.0,False
PCAMLC001,PAP CARBON MILCAR AZU OFICIO PREMIUM QUALITY,1.5,1.0,True
TAMPEL009,TAMPO PELIKAN PE 2K VIO,1.2,1.0,False
CNAPGF020,CINTA ADHES PEGAFAN DUCT TAPE 2 X 10 YDS PLATEADO,1.2,1.0,False
PDOUSG003,PORTADOCUM USIGN US 4303 PLAST LIGA 26X14CM,0.5,1.2,True
PEGMNP013,PEGAMENTO MONOPOL CARPICOLA 40ML.ESC.(PQ/60U),0.5,1.0,False
TAJMAP023,TAJADOR MAPED 043111 2 ORIF PEPS,0.7,1.5,False
AGEEPA067,AGENDA E.PAULINAS 2024 MI AGENDA,1.0,1.2,False
XLLALR008,EL SAPO QUE QUERIA SER ESTRELLA,1.5,1.2,False
PBOCHM003,PAP.BOND CHAMPION COLOR T/CARTA 10COL.75GR.PQ/500HJS,0.5,1.0,True
BOLPIL009,BOLIGRAFO PILOT BPP GPL F AZU 0.7MM SUPER GRIP LIGHT,1.0,1.2,True
TTMPEL015,TINT TAMPO PELIKAN CO 4K 30CC 14420707 NEG,1.2,1.0,True
ETQXXX004,ETIQUETAS ESCOLAR LAMINA DE 5U,0.5,1.0,False
LCLSTB043,LAPIC COLOR STABILO 1400 311 CARBOTHELLO ROJO CARMIN MEDIO,0.5,1.0,True
FOLUSG009,FOLDER USIGN US A30 A4 PLAST CON 30 FUNDAS,0.5,1.0,True
LIGALL013,LIGAS ALLIANCE NO19 DE 1 LIBRA,1.2,1.0,False
PBOCHM004,PAP.BOND CHAMPION COLOR T/OFICIO 10COL.75GR.PQ/500HJS,1.5,0.7,True
FOLDEL154,FOLDER DELLO 0272.04.0025 FOLLAGEN ALA OFICIO,1.2,1.0,True
LAPLYR048,LAPIZ LYRA 960SB04 3968001 FLUOR MEGALINER 96 JGO4COLOR,1.5,1.0,False
FOLVIN008,FOLDER VINIFAN DOBLE TAPA OFICIO AZUL GUS,1.5,1.0,True
FORRIC023,FORRO RICOR OFICIO PLAST CAFÉ,0.7,1.0,True
DETPEL001,DETECTOR PELIKAN MX MARKADATA BILLETE FALSO,1.2,1.0,True
CCTMAD003,CAJA CARTON 164201 BLA  38X308X26CM,1.5,1.0,False
AGEXXX020,AGENDA 2024 CLASICA BASIC BCP 14X20 CONFETTI,0.5,1.0,False
PILDRC013,PILAS DURACELL AA BI1U,1.2,1.0,True
CAUPEL003,CARTULINA PELIKAN MX FLUOR NAR 48X66CM,1.5,1.0,True
BLPXXX013,BLOCK POST AMA 3X3PULG 76X76MM,1.5,1.0,False
CLBLEY111,CLIP BIN LEYDEZ 41MM O 1 5/8 CJ12PZ,0.5,1.0,True
ACCART003,ACCESORIOS ARTI TACF00015 OJITOS X 52 PZS,1.5,1.0,True
BOJPRK023,BOLIGRAFO JGO PARKER 2093258 Y PLUMA JOTTER CROMADO CON CLIP CROMADO,1.5,1.0,True
TAMATS002,TAMPO ARTESCO AZU,1.5,1.0,True
ARCLEY009,ARCHIVADOR LEYDEZ INICIAL ROJO 345X265X5CM,0.5,1.0,True
SEPUSG002,SEPARADOR USIGN US 010 A4 JGO 1 A 10 NUM,0.5,1.0,False
TAMPEL001,TAMPO PELIKAN MX DACTILAR,0.7,1.0,True
PBORPO002,PAP BOND REPROGRAF BLAN 75GR OFICIO PQ500HJS,0.5,1.0,True
ATMXXX001,ATM LENTEJUELAS,0.5,1.0,False
PNAACR002,PINTUR  ACRILEX 03240/519 PVA BLA 37ML T/ROSADO,1.2,1.0,False
MRJPEL002,MARCADOR JGO PELIKAN AL COLORELLA TWIN 949511 JGO10U,1.5,1.0,False
CCDXXX010,CD SANKEY 700MB 80MIN,1.2,1.0,False
MRDMRK001,MARCADOR MARKO AZU PARA CD DOBLE PUNTA,1.2,0.5,True
PCSABC001,PAP CONST ABC 10 COL CARTA BLOCK10HJS,1.5,1.0,True
TAJPEL006,TAJADOR PELIKAN MX 2 ORIFICIOS C DEP PLASTICO MOD 405,1.2,1.0,False
PITXXX012,PITA OVILLO BLANCO 75GR 80MTS,1.2,1.0,True
ARCABC002,ARCHIVADOR ABC RAPIDO SIMPLE,1.0,1.5,False
HJCABC022,HJA CARPETA ABC 3 PERF CUAD 5MM PQ500HJS,1.2,1.0,True
RESPEL035,RESALTADOR PELIKAN MX 214 ROS TEXMARKER,1.2,1.0,True
PLAPEL005,PLASTILINA PELIKAN MX 180G AZUL,0.5,1.0,True
RESFBC004,RESALTADOR FABER CASTELL B AZU TEXMARKER 49,0.7,1.0,False
ATMXXX016,ATM MANDIL PRE ESCOLAR,0.7,1.2,False
AGEVR093,AGENDA V&R 2024 SOLO PARA CHICAS ,1.5,1.0,False
DVDXXX008,DVD SANKEY DVD R 4.7GB 120MIN,0.7,1.5,True
MCPPEL004,MICROPUNTA PELIKAN MX TECHNO LINER 86 NEG 0.4,0.7,1.0,True
REGXXX008,REGLA METALICA 60CM,1.2,1.0,False
ALHATS002,ALMOHAD ARTESCO ECO,0.5,1.0,True
FOLUSG001,FOLDER USIGN US LW 320T CARTA PLAST,1.5,1.0,True
BOLPEL068,BOLIGRAFO PELIKAN AL 812627 JAZZ PASTEL K36 MENTA,1.5,1.0,True
BOLPEL001,BOLIGRAFO PELIKAN MX POINTEC NEG 1.0MM,0.7,1.0,True
BOLPTL090,BOLIGRAFO PENTEL BX420 P ROS 1.0MM FEEL IT RETRAC,0.5,1.0,False
PSSPTL006,PASTELES PENTEL PTS 15BNABP JGO15U Y MARCADOR TELA,1.2,1.0,True
ALMLEY001,ALFILER MAP LEYDEZ PUSH PINS COL CJ100U,1.5,1.0,False
GOMPEL012,GOMA BORRAR PELIKAN MX TIPO  LAPIZ CLICK ERASER NEGRO 06380000,1.5,1.0,True
PERATS001,PERFORADOR ARTESCO M 99A 3 Y 4 PERFORACIONES,1.2,1.0,False
ARCLEY051,ARCHIVADOR LEYDEZ PALANCA AZU PLAST,1.2,1.0,True
PKRXXX002,PAP KRAFT 80GR 125X81CM,0.7,1.0,True
ENGRAP039,ENGRAPADOR RAPID F1 PLIERS CAP 20HJS AZU 23191902,0.7,1.0,False
PCDUSG003,PORTACDS USIGN US 25D POCKETS CAP2U,0.7,1.5,True
RESSTB001,RESALTADOR STABILO 70/24 AMA BOSS GRUESO,1.0,0.5,True
RESPEL045,RESALTADOR PELIKAN CO 041 900 520 MENTA FLASH PASTEL GRUESO,0.5,1.0,False
PORPIL003,PORTAMINA PILOT H 145 0.5MM BETTER,0.7,1.0,False
TEXABC002,TACO EXFOL ABC 2020,1.5,1.0,True
MINPEL001,MINA PELIKAN MX NEG 0.5MM HB,1.2,1.0,True
AGEEPA064,AGENDA E.PAULINAS 2024 VIVIR ES..T/FLEXIBLE,1.0,1.2,False
TIJGNR001,TIJERA GEN ZIC ZAC DIF MOD (24U),1.5,1.0,False
ACUPTL001,ACUARELA PENTEL ARTS WFRS 12 12COL X 5ML,1.2,1.0,True
CCTMAD005,CAJA CARTON 164203 CAF 65.7X38X32.5CM,1.2,1.0,True
PMAXXX001,PAP MADERA 100X70CM 45GR,1.5,1.2,True
XCLBTN038,LUCECITAS EL CUMPLEAÑOS DEL PEZ RUFO ART,0.5,1.5,False
TTMTRX003,TINT.TAMPO TRAXX 7011 AZUL,1.5,1.0,False
GOEXXX072,GOMA EVA LISA OFICIO LILA,1.0,1.5,False
PAAXXX006,PAP ARAÑA AMA 50X80CM,1.0,1.5,False
FUNXXX008,FUNDA PLAST OFICIO TIPO L DIF COLOR,0.5,1.2,True
BOLPTL066,BOLIGRAFO PENTEL BX427 S CEL 0.7MM FEEL IT,0.5,1.0,True
PCRXXX006,PORTACREDEN HORIZONTAL,1.2,1.0,True
PITXXX006,PITA LANA DIF COLORES,0.7,1.0,False
PEGUHU001,PEGAMENTO UHU EN BARRA 8G,0.5,1.0,True
MRDMON003,MARCADOR MON AMI AZU PERM CD,0.7,1.0,True
MRASTB002,MARC AGUA STABILO 641 46 NEG PLAN,1.2,1.0,False
PDOTAR001,PORTADOCUM TARA 03707 LIGA CARTON 17X22PULG ARTISTA,1.5,1.0,False
FOLDEL166,FOLDER DELLO PLAST 1/2 OFICIO 0440.R.0050 FULL COLOR VIOLETA C. LIGA,0.7,1.0,False
GRAMXO001,GRAPAS MAXOFFICE ZINC 24/6 1000U,0.5,1.0,False
ENGRAP042,ENGRAPADOR RAPID CAP 20HJS PLAST NEG 5000191,0.7,1.0,True
INAXXX001,INDICE ARCH PALANCA,1.0,1.5,True
ETQPGF003,ETIQUETAS PEGAFAN VER FLUOR 19X25MM BL102U,1.2,1.0,True
TCRLAP004,TAPA CARPETA CARTON C/DISEÑO,0.5,1.0,True
ETGATS001,ESTUCHE GEOMÉTRICO ARTESCO CRISTAL 30CM,1.2,1.0,False
TIJVIN004,TIJERA VINIFAN ANIMALITOS TIGRE,0.7,1.0,False
ENGRAP041,ENGRAPADOR RAPID SO60 CAP 60HJS METAL NEG ROJ 50005540,1.0,0.7,True
MCPPIL048,MICROPUNTA PILOT BL SG 5 NEG 0.5MM SUPER GEL,1.0,0.5,True
SELTRO138,SELLO TRODAT 1010 FECHADOR,0.7,1.0,False
GOEXXX080,GOMA EVA LISA OFICIO ROS,0.7,1.0,False
CAUFLI051,CARTULINA FOLIA COLOR MONTAJE 50X70CM,0.5,1.2,True
GOMFBC001,GOMA BORRAR FABER CASTELL 186150,1.5,1.0,False
PSSPTL003,PASTELES PENTEL PHN 16 JGO16U,0.7,1.0,False
ETLLEY002,ESTUCHE LAPICES LEYDEZ DOBLE DE LONA,1.2,1.0,True
TTMPEL013,TINT TAMPO PELIKAN CO 4K 30CC 3022 AZU,0.5,1.0,False
CNMPEL034,CINTA MAQ PELIKAN MX BICOLOR ESCRIBIR SIMPLE,0.7,1.0,True
CNKPGF007,CINTA MASK PEGAFAN 500 ESC 3/4PULG X 25YDS,0.5,1.0,False
FOLAVR014,FOLDER AVERY 47796 NEG VIEW CARTA,1.2,1.0,False
TAPXXX007,TAPA PLAST ENCUADER CARTA TRANSP,1.2,1.0,False
AGEV&R098,AGENDA V&R 2024 VERA PARA QUERERTE BIEN,0.5,1.0,True
FOLDEL018,FOLDER DELLO 0242.C.0050 DELLOFINE AZU. LOMO 2 CMS OFICIO,1.5,1.0,True
BOLPEL052,BOLIGRAFO PELIKAN MX LOCORRIJO NEG GEL 0.7MM,1.2,1.0,False
LACPEL001,LACRE PELIKAN MX BARRA DE CERA 200124 ROJ,1.2,1.0,True
MRJPTL036,MARCADOR PENTEL SES15C BRUSH SIGN JGO 6PCS BXCXAXDXFXYX,1.5,1.0,False
BLPXXX001,BLOCK POST 1X4CM SURTIDO JGO 5COL,1.2,1.5,True
PLUXXX006,PAP LUSTROSO AZU OSC 50X70CM,0.5,1.0,False
FOLDEL086,FOLDER DELLO PLAST 1/2 OFICIO 0252.A.0050 AMARILLO C. LIGA,1.0,0.5,False
LAPLYR106,LAPIZ LYRA 2051112 REMBRANDT CHARCOAL SET CAJA METAL 12U,0.7,1.0,False
TTMPEL006,TINT TAMPO PELIKAN MX ROLL ON VER 60ML,0.5,0.7,True
BLDCNS006,BLOCK DIBUJO CARTULINA MI TIENTES CANSON 30HJS 160GR 24 X 32 CMC400030144  ,1.5,1.0,False
LAPLYR102,LAPIZ LYRA 2050958 REMBRANDT SANGUINEA OIL,1.0,1.2,True
PREUSG004,PORTAREVIS USIGN US 2006A 07A TRIC4 PLAST 3DIV,1.2,1.0,False
ETQXXX005,ETIQUETAS ESCOLAR LAMINA DE 10U,0.5,1.0,True
TAJPEL001,TAJADOR PELIKAN MX V BLADE 1 ORIFICIO DEPOSITO,0.7,1.0,True
CUAABC108,CUADERNO ABC ESP 1/2 OFICIO RAYD 100HJS MARG,1.2,1.0,True
RBLPEL004,RPTO BOLIG PELIKAN AL 095 931 246 AZUL PUNTA M JUMBO,0.7,1.0,False
BOLPIL045,BOLIGRAFO PILOT BP 1RT F NEG RETRACTIL,1.2,1.0,True
LIBABC005,LIBRETA ABC ESP CUAD 5MM 1/4 OFICIO PQT 3PCS,0.7,1.0,True
GRARAP013,GRAPAS RAPID COBRE 24862100 26/6 CJ5000U,1.5,1.0,False
BLPBRW001,BLOCK POST BRW BA0200 ZOO,0.7,1.0,True
GRIKEY001,GRIP P/LAPIZ KEYROAD KR971540  FCO DE 48UNI,0.7,1.2,True
ETQPGF008,ETIQUETAS PEGAFAN ROJ FLUOR 19X13MM BL500U,1.2,1.0,False
MCPPTL075,MICROPUNTA PENTEL BL437R A NEG 0.7MM ENERGEL RETRACT,0.7,1.0,False
SENATS001,SEÑALADOR ARTESCO AZU ESTANDAR 15CM PLAST,1.2,1.0,False
LCLSTB015,LAPIC COLOR STABILO 1400 305 CARBOTHELLO BERMELLON,1.2,1.0,False
MCPPTL037,MICROPUNTA PENTEL BL107 DX VER 0.7MM ENERGEL X RETRAC,0.7,1.0,True
FOLVIN005,FOLDER VINIFAN DOBLE TAPA OFICIO ROJO GUS,0.5,1.0,False
LAPSTB020,LAPIZ STABILO 282 2B OTHELLO NEG,0.5,1.0,False
PINCOD001,PINCEL CONDOR 456 NO 4 PELO CERDA,1.2,0.7,False
REGMAP003,REGLA MAPED 245601 30CM STUDY FANCY,1.0,0.5,True
BLPBRW014,BLOCK POST BRW BA0603 PET,0.7,1.0,False
CAUXXX046,CARTULINA HILADA CARTA CREMA 180GR,1.0,0.7,False
FOLUSG012,FOLDER USIGN US 131 AL OFICIO TAPA PLAST,1.5,1.0,True
BOLUNI016,BOLIGRAFO SIGNO SPARKING PLATEADO BRILLANTINA 120SP PL,1.2,0.7,False
MCPPTL071,MICROPUNTA PENTEL BL417 KX VER LIM 0.7MM ENERGEL,1.5,1.0,False
PCSABC002,PAP CONST ABC 10 COL DOBLE CARTA BLOCK10HJS,0.5,1.0,False
